mean_nni,sdnn,sdsd,rmssd,median_nni,nni_50,pnni_50,nni_20,pnni_20,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,total_power,vlf,lf,hf,lf_hf_ratio,lfnu,hfnu,triangular_index,tinn,sd1,sd2,ratio_sd2_sd1,csi,cvi,Modified_csi,sampen,Labels
1126.9230769230771,153.36499115776232,201.34216316178455,6.0,24.0,11.0,44.0,201.5583731274337,1163.3333333333333,833.3333333333333,0.17885725943048722,0.13609180102736584,55.70383202525118,148.7603305785124,48.51752021563343,18.71578925698888,111.82066320105281,221.82711479547754,0.5040892467277969,33.514583514539595,66.48541648546042,528.8393741210081,195.1915961244777,3.7142857142857144,0,145.30619012584734,161.02096800340053,1.1081494041234092,0.5465437063680699,1.1081494041234092,5.573286531683643,713.7411589773714,0.0
933.225806451613,53.34363699753001,24.83650240778382,3.0,10.0,4.0,13.333333333333334,25.334795279454134,950.0,210.0,0.027147551111755205,0.057160482092064646,64.51475922755657,74.3801652892562,59.016393442622956,3.94563967525015,55.36785803762178,69.44519957469541,0.7972884861259271,44.36062948605932,55.63937051394069,342.2088384449406,217.39578083262344,2.8181818181818183,0,17.862287162678584,73.29410558541876,4.103287833069848,0.17301916413164112,4.103287833069848,4.321126099143629,1202.9872467375424,0.0
726.9651741293532,94.1070587119908,98.7360691225909,29.0,43.93939393939394,50.0,75.75757575757575,98.74123581276292,703.3333333333334,616.6666666666669,0.13582663836822714,0.12945194909054306,83.46165068900068,92.78350515463919,47.49340369393139,7.39690448131338,12268.514598019228,4846.030155323943,2.5316628672937163,71.68472649921164,28.315273500788358,20474.138573878816,3359.5938205356438,8.375,0,70.35194758779983,112.97291918618211,1.6058250419462936,1.1972838161751393,1.6058250419462936,5.104370458321302,725.6589707637846,2.0
987.9310344827587,135.8962424965653,125.51797442901119,7.0,25.0,17.0,60.714285714285715,128.31941792212515,1003.3333333333334,783.3333333333333,0.12988701988626977,0.13755640601746572,63.991696827811666,193.5483870967742,54.87804878048781,24.582275147567376,417.0576864581732,243.5073588281527,1.7127108127869677,63.136505546913554,36.863494453086446,959.2497669857871,298.68472169946125,5.8,0,90.38327169597888,169.60672641997846,1.8765278489860664,0.6405034470745234,1.8765278489860664,5.389651112451735,1273.0869820098017,0.0
598.6394557823129,109.33282174538792,186.51650499567717,46.0,95.83333333333333,47.0,97.91666666666667,186.51655670724227,606.6666666666667,366.6666666666667,0.3115674299541434,0.18263550905195483,103.71698348429302,145.16129032258064,76.92307692307692,19.518482278480136,15.051749912411516,29.96152314216006,0.5023693168399571,33.438470235576105,66.5615297644239,51.357866076692545,6.344593022120965,7.0,0,133.28275488673322,78.37754188171849,0.5880546357878448,0.36610403422758403,0.5880546357878448,5.223085582237832,184.36110738080205,2.0
762.2807017543859,217.41327394983114,262.0425100778473,19.0,51.351351351351354,27.0,72.97297297297297,262.04554540741174,805.0,1323.3333333333335,0.3437651573814148,0.2852141913726209,87.06324833963308,191.48936170212764,36.65987780040733,34.18954811364302,14534.364999906044,9114.4519934616,1.5946504529655219,61.45916306926572,38.54083693073427,25361.859144936076,1713.0421515684307,9.5,0,187.8479087901615,243.4136942374685,1.295801991117067,0.6359887667199967,1.295801991117067,5.8642713549169185,1261.6637986322905,0.0
884.1666666666667,167.2545188450048,140.17167604559808,6.0,40.0,13.0,86.66666666666667,146.6515143688147,918.3333333333334,753.3333333333334,0.16586410673192992,0.18916627956079712,73.59481107958528,197.80219780219778,56.78233438485804,32.354337202567244,1570.2340819419844,593.637857314968,2.6451043554468954,72.56594318059246,27.43405681940753,2284.708426355104,120.83648709815171,5.333333333333333,0,102.59516165866302,213.12527056259879,2.0773423143644196,1.0842086176395345,2.0773423143644196,5.543881810457569,1770.9365712002084,0.0
1094.8148148148148,224.8192068112129,253.78372397193553,22.0,41.509433962264154,34.0,64.15094339622641,254.2939417387513,1170.0,1016.6666666666666,0.23227119170995553,0.20534907252715656,61.025413650916235,189.47368421052633,45.0,31.94039680500263,2624.8703338139667,3326.1108416919783,0.789171034504282,44.10819420195533,55.89180579804466,10758.39101622816,4807.409840722216,10.8,0,181.1694771613768,261.2756629453252,1.442161599398964,0.2787134024690205,1.442161599398964,5.879303972017064,1507.2069118290192,2.0
797.2972972972973,301.0043248918587,414.75399479724643,33.0,91.66666666666667,36.0,100.0,415.2052147677945,770.0,913.3333333333331,0.5207658625901151,0.3775308481694499,88.75337641389447,197.80219780219778,49.31506849315069,39.0732656017662,2228.8165764904234,37892.592606524224,0.05881932122286805,5.555180194004727,94.44481980599527,40944.12586381783,822.7166808031866,12.333333333333334,0,297.4355042504383,304.53132518428174,1.0238566708830725,1.0986122886681098,1.0238566708830725,6.161144763109501,1247.1857151311563,2.0
845.5882352941178,297.8302236962525,587.1975121487194,32.0,96.96969696969697,33.0,100.0,587.2087715745921,715.0,653.3333333333333,0.6944381994273436,0.3522166123712203,80.47525353449473,113.20754716981132,50.70422535211268,27.56443247745776,31.24327596323063,100.70230020681399,0.31025384622859453,23.678911313378116,76.32108868662189,135.30293180328135,3.3573556332367462,5.666666666666667,0,421.64911180369927,146.70479757169653,1.4546503922094352,0.08541775115435178,1.4546503922094352,5.19701916935523,918.279469503618,2.0
568.8720538720538,106.3360704557909,151.14643191244997,37.0,37.755102040816325,65.0,66.3265306122449,151.15035088093106,550.0,820.0,0.26570183902007355,0.18692440546518246,108.40161049360003,193.5483870967742,53.097345132743364,17.477675314456246,1322.0089384703097,635.7496931323792,2.0794488031235807,67.52665610203785,32.47334389796216,2143.52201594002,185.76338433733116,7.071428571428571,0,107.42616501115502,105.23468454342394,0.9796001237919689,1.1107704931479192,0.9796001237919689,5.2573889583936015,412.3516400237876,3.0
891.875,167.31687684147605,192.55936074691724,15.0,48.38709677419355,23.0,74.19354838709677,194.44157703978956,940.0,836.6666666666666,0.21801438210487967,0.18760126345225064,72.18595097389404,195.6521739130435,52.478134110787174,27.695513047155565,117.47974115187799,651.2962764951716,0.18037833992245914,15.281400363065664,84.71859963693433,1035.308373142192,266.5323554951424,4.0,0,138.41076124764191,191.91752323021365,1.3865794935325761,0.5899629443247145,1.3865794935325761,5.628404470150008,1064.4356086423043,0.0
797.117117117117,120.73632673693227,142.28405773810275,19.0,52.77777777777778,30.0,83.33333333333333,142.52788334520443,820.0,676.6666666666667,0.1788041936179667,0.1514662326830864,78.2618529298848,187.5,60.20066889632106,21.19112213389773,1161.3628302659345,2474.0023756370138,0.4694267239605634,31.946249262114407,68.0537507378856,3653.297003878404,17.931797975456178,4.111111111111111,0,102.03718587646028,136.90483514568513,1.3417151205193,1.024504316514388,1.3417151205193,5.3492972418104205,734.7491495486713,0.0
1029.5238095238096,57.19588955931092,58.18260623539685,10.0,37.03703703703704,18.0,66.66666666666667,58.185880656899315,1023.3333333333333,253.33333333333326,0.05651727538366723,0.05555567441006148,58.44805671260172,64.51612903225806,50.70422535211268,3.1027089580319203,2385.624963843319,994.8982033561581,2.3978583495233257,70.56969722883572,29.43030277116428,3801.5849864099782,421.06181921050097,9.333333333333334,0,41.92502994019102,69.17392159965974,1.6499432844375106,1.6094379124341003,1.6499432844375106,4.666535761426915,456.5321896062618,0.0
734.5,56.54612619326268,60.250530112558586,6.0,15.384615384615385,16.0,41.02564102564103,60.979656595609995,740.0,390.00000000000006,0.08302199672649421,0.0769858763693161,82.49891461662874,148.7603305785124,75.63025210084034,10.77521282427222,16.251443758889657,55.53793795879254,0.2926187819747239,22.63767059981075,77.36232940018924,100.30530347371699,28.51592175603479,4.444444444444445,0,43.160491310878655,67.32087911437537,1.559780184833231,0.9308188324370649,1.559780184833231,4.667356141025489,420.0230930726241,2.0
435.0746268656717,99.41471516954026,113.44730625628115,33.0,50.0,51.0,77.27272727272727,113.45433231871544,403.3333333333333,340.0,0.26076982042380564,0.22850037448916627,144.39090359879114,193.5483870967742,92.3076923076923,29.1126317194938,4616.777209825001,1996.8859491582405,2.311988429670277,69.80665780588025,30.193342194119754,7557.826423945024,944.1632649617821,11.166666666666666,0,80.83407628684755,115.03227066929414,1.4230665574885892,1.1741198411762548,1.4230665574885892,5.172534155127194,654.7943096857921,1.0
773.3333333333334,151.54261831301832,207.01542240819782,33.0,89.1891891891892,36.0,97.29729729729729,207.1637439727734,758.3333333333334,559.9999999999999,0.2678841516889311,0.1959602823013168,80.33129061719026,102.85714285714285,52.478134110787174,14.440629583040264,4336.347643131231,7258.1565003013075,0.5974447703010008,37.40002668063613,62.59997331936387,12486.982536596475,892.478393163937,12.666666666666666,0,148.4011665707952,154.62025769852218,1.0419072927217197,1.0842086176395345,1.0419072927217197,5.564823690323671,644.3998963944075,2.0
582.6666666666665,87.4642784226795,98.90566337128314,8.0,33.333333333333336,10.0,41.666666666666664,99.04637896049094,606.6666666666667,346.66666666666663,0.16998806457750165,0.15011031765906097,106.6290206645458,191.48936170212764,90.9090909090909,25.208966417578907,167.27261364743853,719.1831883811728,0.232586935220158,18.869819935144335,81.13018006485567,941.0069232903793,54.55112126176789,5.0,0,71.44105595979502,100.97611362767648,1.4134185486354365,0.48550781578170077,1.4134185486354365,5.062286499366404,570.8860478819097,0.0
915.151515151515,165.9507350530466,234.76486093654557,9.0,28.125,15.0,46.875,234.76939039548296,886.6666666666667,1003.3333333333334,0.2565360888427463,0.18133689591889202,66.73746487802052,74.68879668049792,33.21033210332103,6.767301651469015,14956.515567957556,17517.465172996843,0.8538059257005409,46.056920730679686,53.94307926932031,34430.087028166294,1956.1062872118923,5.5,0,168.6600550151283,163.19644227613185,0.9676057692587234,0.42199441005937505,0.9676057692587234,5.643842907100396,631.6392762755337,2.0
944.1935483870968,93.30939273087174,93.6697640189086,12.0,40.0,23.0,76.66666666666667,94.64553754814737,960.0,406.66666666666674,0.10023955121259202,0.09882443370881529,64.16975258390569,81.08108108108108,52.325581395348834,6.470537207491715,567.1269919620112,622.8834675833318,0.9104865058665867,47.657311531420355,52.34268846857964,1703.3859146039463,513.3754550586033,7.75,0,67.36682145879413,113.46804356358258,1.6843312643596657,1.0842086176395345,1.6843312643596657,5.087439606096696,764.4710931194667,2.0
693.9682539682539,92.2446320299476,102.57553170811222,15.0,36.58536585365854,32.0,78.04878048780488,102.87203617387124,718.3333333333333,440.00000000000006,0.14823738057991512,0.13292341760948534,89.05874533431367,180.0,77.58620689655172,20.064349162416743,1979.9290000866285,3288.4136802887156,0.6020924350104258,37.58162899049627,62.41837100950372,5459.47171095143,191.12903057608625,4.666666666666667,0,73.43290542335903,107.82278366729767,1.4683170037420201,1.041453874828161,1.4683170037420201,5.102721234207402,633.2721065979621,0.0
782.1839080459771,68.31172593522071,65.50480322003773,7.0,12.280701754385966,16.0,28.07017543859649,66.04387460105356,788.3333333333333,560.0,0.08443522542676941,0.08733460920447025,77.92479191944012,185.56701030927837,67.9245283018868,14.539633295950491,136.4371402958144,62.24511004957253,2.1919334737645206,68.67102625354487,31.32897374645513,387.6457424731302,188.9634921277433,8.285714285714286,0,46.73062212593964,84.55313569714639,1.8093732086269807,0.703958096664161,1.8093732086269807,4.8008512637618495,611.9527137432731,0.0
828.1944444444445,25.526919725515782,41.3835318333583,18.0,25.35211267605634,44.0,61.971830985915496,41.38449052891709,830.0,110.00000000000011,0.049969534094952715,0.03082237498301419,72.51484831362973,77.25321888412017,67.66917293233082,2.2261845798404947,20.91477254836688,155.1629663131598,0.13479229641791812,11.87814693873082,88.12185306126918,189.8780113433602,13.800272481833517,6.545454545454546,0,29.470853179416725,20.84984590406166,0.707473440864745,3.0910424533583156,0.707473440864745,3.992615541047774,59.00284889298485,0.0
